antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.971,0.104,181.446,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.971,0.104,181.446,0.976
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'",'estado_cli_INACTIVO',0,0,0,0.995,2.306,0.181,118.155,0.834
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.995,2.322,0.182,118.726,0.838
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.306,0.181,118.084,0.834
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.306,0.181,118.084,0.834
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.166,108.28,0.802
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.995,2.321,0.166,108.868,0.806
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.166,108.28,0.802
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,108.209,0.802
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.995,2.321,0.166,108.796,0.806
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,108.209,0.802
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,108.066,0.801
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,108.066,0.801
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,108.066,0.801
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.995,2.557,0.178,116.173,0.862
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,108.066,0.801
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.995,2.557,0.178,116.173,0.862
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.995,2.321,0.166,108.653,0.806
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.995,2.321,0.166,108.653,0.806
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.995,2.569,0.178,116.503,0.864
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,107.995,0.801
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,107.995,0.801
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.995,2.557,0.178,116.097,0.862
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,107.995,0.801
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.995,2.557,0.178,116.097,0.862
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.995,2.321,0.166,108.582,0.805
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.995,2.321,0.166,108.582,0.805
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.995,2.305,0.165,107.995,0.801
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.995,2.569,0.178,116.427,0.864
"'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.966,0.122,159.444,1.0
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.966,0.122,159.444,1.0
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,2.326,0.182,105.776,0.839
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.564,0.142,105.822,0.796
"'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.564,0.142,105.822,0.796
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.575,0.142,106.122,0.798
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.564,0.141,105.735,0.795
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.575,0.142,106.035,0.798
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.564,0.141,105.735,0.795
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.167,96.935,0.807
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.167,96.935,0.807
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.167,96.935,0.807
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.994,3.344,0.159,118.854,0.908
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.548,0.79
"'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.994,3.333,0.159,118.69,0.907
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.575,0.139,103.842,0.793
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.548,0.79
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.548,0.79
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.575,0.139,103.842,0.793
"'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.548,0.79
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.994,3.333,0.159,118.69,0.907
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.166,96.744,0.807
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.166,96.744,0.807
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.166,96.744,0.807
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.166,96.744,0.807
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.166,96.744,0.807
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.572,0.178,103.689,0.865
"'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.572,0.178,103.689,0.865
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.325,0.166,96.744,0.807
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.994,2.572,0.178,103.689,0.865
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.994,3.343,0.159,118.753,0.908
"'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.461,0.79
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.575,0.139,103.754,0.793
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.575,0.139,103.754,0.793
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.994,3.333,0.159,118.59,0.907
"'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.994,3.333,0.159,118.59,0.907
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.461,0.79
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.461,0.79
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.994,2.563,0.138,103.461,0.79
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.994,6.923,0.105,137.033,0.976
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.994,6.923,0.105,137.033,0.976
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.994,6.923,0.105,136.818,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.994,6.923,0.105,136.818,0.976
"'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.994,8.098,0.107,140.147,1.0
"'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.994,6.923,0.105,136.818,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.994,6.923,0.105,136.818,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_nacim_COLOMBIA'","'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.994,8.098,0.107,140.147,1.0
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.994,8.149,0.107,139.612,1.0
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'riesgo_pais_residencia_MEDIO'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.994,8.149,0.107,139.612,1.0
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.142,92.974,0.799
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.142,92.974,0.799
"'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.142,92.974,0.799
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.139,90.976,0.793
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.993,3.349,0.159,104.111,0.909
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.139,90.976,0.793
"'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.993,3.349,0.159,104.111,0.909
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.993,3.349,0.159,104.111,0.909
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.139,90.976,0.793
"'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.139,90.976,0.793
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.139,90.976,0.793
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.578,0.139,90.976,0.793
"'delito_fuente_Enriquecimiento ilicito de particulares', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.993,2.002,0.085,74.557,0.604
"'delito_fuente_Enriquecimiento ilicito de particulares', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.993,2.002,0.085,74.557,0.604
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Enriquecimiento ilicito de particulares', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.993,2.002,0.085,74.557,0.604
"'tipologia_Posible Operacion LA', 'delito_fuente_Delitos contra el sistema financiero', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.993,1.552,0.07,52.975,0.444
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Delitos contra el sistema financiero', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.993,2.001,0.099,74.125,0.624
"'delito_fuente_Delitos contra el sistema financiero', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.993,1.552,0.07,52.975,0.444
"'delito_fuente_Delitos contra el sistema financiero', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.993,2.001,0.099,74.125,0.624
"'delito_fuente_Delitos contra el sistema financiero', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.993,2.001,0.099,74.125,0.624
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.560,0.178,84.817,0.863
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.572,0.178,85.057,0.866
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.560,0.178,84.817,0.863
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.560,0.178,84.761,0.863
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.560,0.178,84.761,0.863
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.993,2.571,0.178,85.001,0.865
"'estado_cli_INACTIVO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.993,6.952,0.088,114.868,0.955
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'estado_cli_INACTIVO'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.993,6.952,0.088,114.868,0.955
"'estado_cli_INACTIVO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.993,6.914,0.088,114.765,0.954
"'estado_cli_INACTIVO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.993,6.952,0.088,114.868,0.955
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'estado_cli_INACTIVO'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.993,6.914,0.088,114.765,0.954
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'estado_cli_INACTIVO'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.993,6.952,0.088,114.868,0.955
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'",0,0,0,0.992,8.098,0.107,112.318,1.0
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'",0,0,0,0.992,8.098,0.107,112.318,1.0
