antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.908,2.150,0.142,6.277,0.755
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.905,3.263,0.081,7.6,0.796
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.089,0.079,7.435,0.776
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.905,3.263,0.081,7.6,0.796
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.905,3.394,0.082,7.712,0.81
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.394,0.082,7.712,0.81
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.905,3.394,0.082,7.712,0.81
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.089,0.079,7.435,0.776
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.905,3.263,0.081,7.6,0.796
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.089,0.079,7.435,0.776
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.905,3.394,0.082,7.712,0.81
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'",'tipologia_Captacion ilegal de recursos',0,0,0,0.905,3.068,0.079,7.415,0.774
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.286,0.081,7.621,0.799
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.905,3.630,0.084,7.895,0.832
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.089,0.079,7.435,0.776
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.630,0.084,7.895,0.832
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.905,3.394,0.082,7.712,0.81
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.905,3.263,0.081,7.6,0.796
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.394,0.082,7.712,0.81
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.905,3.286,0.081,7.621,0.799
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.905,3.630,0.084,7.895,0.832
"'motivo_ros_Operaciones intentadas', 'tipologia_Captacion ilegal de recursos'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.903,2.138,0.13,5.973,0.729
"'motivo_ros_Operaciones intentadas', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.903,2.138,0.13,5.973,0.729
"'motivo_ros_Operaciones intentadas', 'tipologia_Captacion ilegal de recursos'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.903,2.138,0.13,5.973,0.729
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.885,3.337,0.171,6.397,0.966
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.879,3.313,0.17,6.064,0.966
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.879,3.313,0.17,6.064,0.966
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Posible Operacion LA',0,1,0,0.874,1.672,0.054,3.798,0.475
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'",'tipologia_Posible Operacion LA',0,1,0,0.874,1.672,0.054,3.798,0.475
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.874,1.766,0.058,4.018,0.513
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Posible Operacion LA',0,1,0,0.874,1.672,0.054,3.798,0.475
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.874,1.766,0.058,4.018,0.513
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.874,1.766,0.058,4.018,0.513
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'","'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.874,1.748,0.058,3.977,0.506
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",'tipologia_Posible Operacion LA',0,1,0,0.874,1.672,0.054,3.798,0.475
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'","'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.874,1.748,0.058,3.977,0.506
"'ctrl_terc_EXCLIENTE', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.867,2.773,0.12,5.174,0.817
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.867,2.771,0.12,5.155,0.816
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.866,2.800,0.12,5.166,0.82
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.866,2.770,0.119,5.141,0.815
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.866,2.770,0.119,5.141,0.815
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.864,2.798,0.12,5.08,0.82
"'ctrl_terc_EXCLIENTE', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.864,2.791,0.12,5.06,0.82
"'ctrl_terc_EXCLIENTE', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.861,2.788,0.12,4.965,0.819
"'ctrl_terc_EXCLIENTE', 'desc_subcateg_Sin Informacion'","'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.861,2.788,0.12,4.965,0.819
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.851,2.014,0.126,3.873,0.712
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.834,3.129,0.166,4.424,0.961
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.834,3.129,0.166,4.424,0.961
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.834,3.347,0.171,4.529,0.991
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.832,3.136,0.166,4.373,0.963
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.832,3.136,0.166,4.373,0.963
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.831,3.118,0.166,4.35,0.961
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.831,3.118,0.166,4.35,0.961
"'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'egresos_mes_Rango entre 717700.0 y 3163000.0', 'pais_residencia1_COLOMBIA'",'ctrl_terc_EXCLIENTE',0,0,0,0.807,2.530,0.072,3.533,0.71
"'estado_cli_INACTIVO', 'egresos_mes_Rango entre 717700.0 y 3163000.0', 'pais_residencia1_COLOMBIA'",'ctrl_terc_EXCLIENTE',0,0,0,0.807,2.530,0.072,3.533,0.71
"'estado_cli_INACTIVO', 'egresos_mes_Rango entre 717700.0 y 3163000.0', 'pais_residencia1_COLOMBIA'","'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.807,2.546,0.072,3.543,0.712
"'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'egresos_mes_Rango entre 717700.0 y 3163000.0'","'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'",0,0,0,0.807,2.551,0.072,3.546,0.713
"'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'egresos_mes_Rango entre 717700.0 y 3163000.0'",'ctrl_terc_EXCLIENTE',0,0,0,0.807,2.530,0.072,3.533,0.71
"'estado_cli_INACTIVO', 'egresos_mes_Rango entre 717700.0 y 3163000.0'","'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.804,2.541,0.072,3.487,0.712
"'estado_cli_INACTIVO', 'egresos_mes_Rango entre 717700.0 y 3163000.0'","'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.804,2.536,0.072,3.484,0.711
"'estado_cli_INACTIVO', 'egresos_mes_Rango entre 717700.0 y 3163000.0'","'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'",0,0,0,0.804,2.541,0.072,3.487,0.712
"'estado_cli_INACTIVO', 'egresos_mes_Rango entre 717700.0 y 3163000.0'",'ctrl_terc_EXCLIENTE',0,0,0,0.804,2.520,0.072,3.474,0.708
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'egresos_mes_Rango entre 717700.0 y 3163000.0', 'estado_cli_INACTIVO'",'ctrl_terc_EXCLIENTE',0,0,0,0.802,2.513,0.068,3.434,0.701
"'riesgo_pais_origen_de_recursos_MEDIO', 'egresos_mes_Rango entre 717700.0 y 3163000.0', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",'ctrl_terc_EXCLIENTE',0,0,0,0.802,2.513,0.068,3.434,0.701
"'riesgo_pais_origen_de_recursos_MEDIO', 'egresos_mes_Rango entre 717700.0 y 3163000.0', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'","'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.802,2.528,0.069,3.444,0.704
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'egresos_mes_Rango entre 717700.0 y 3163000.0', 'estado_cli_INACTIVO'","'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'",0,0,0,0.802,2.533,0.069,3.447,0.705
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'egresos_mes_Rango entre 717700.0 y 3163000.0'",'ctrl_terc_EXCLIENTE',0,0,0,0.802,2.513,0.068,3.434,0.701
